TRIPID,WALK,CYCLE,RAIL,BUS,DRIVE,PASSENGER,TAXI,OTHER
25723,0.001040645656673611,0.016799353423521124,0.006904474508980685,0.1870412586208675,0.23636195238069202,0.1971297363482254,0.23682127824902144,0.11790130081201822
25724,0.09279984474758518,0.12745066280851192,0.02857267404480257,0.14648224925166387,0.09488581238502214,0.20824115072407257,0.021880774119914848,0.2796868319184269
25725,0.18278636036514428,0.06980138654879009,0.06382420114148901,0.027364530854614322,0.06373715937519009,0.3214605315653096,0.22570605100081564,0.04531977914864693
25726,0.0039180981387103575,0.16719224720283665,0.09108444896383583,0.030457968726124274,0.19005985004230053,0.2497989126307839,0.04181009785758061,0.22567837643782784
25727,0.012344145430234876,0.12089073234289438,0.035254329630218906,0.1844778129632908,0.2691403231639441,0.19088639869086765,0.04239949617902583,0.14460676159952346
25728,0.18384858046270913,0.05751689971054996,0.047516130046897365,0.0661291493467615,0.12267923248538026,0.04616918662811542,0.357529989525151,0.11861083179443532
25729,0.036864626437103754,0.16047539434094393,0.0771397954626799,0.47205074551524917,0.004684194834870259,0.10000493706614788,0.057996710733435486,0.09078359560956961
25730,0.03279113755752383,0.02828307549639275,0.05102380995634859,0.12076383741081742,0.061485681600384035,0.1533450678293039,0.49118686470354544,0.061120525445684026
25731,0.3252042170256386,0.32579093687209526,0.0306110245896557,0.11292487619634306,0.10079055027540329,0.04797970876069835,0.028514305952245467,0.028184380327920255
25732,0.02143669896524647,0.15180735314173277,0.15555450099766388,0.17111633977319396,0.13243381535975185,0.2509337771867358,0.10423405819640374,0.012483456379271507
25733,0.05039113948311191,0.23386422760434356,0.13722883433210065,0.06404887832317707,0.13594582866961047,0.06382854518790515,0.15033836077923113,0.16435418562052007
25734,0.14785091564179587,0.21422618090120116,0.017163463100028142,0.004306480866807849,0.0009676341722905102,0.40248605495078804,0.060519550950951184,0.15247971941613725
25735,0.1347956105597693,0.10680208350746101,0.13660006876475483,0.03208709580603919,0.018601962216948098,0.19972993925193594,0.34660835365096687,0.02477488624212476
25736,0.054856314046555554,0.17922080352406533,0.008834407605572525,0.051231471250798966,0.154572833475339,0.025982598184691175,0.342096003440722,0.18320556847225544
25737,0.0009765425384462567,0.09823964786505734,0.03608029684347425,0.011855771402363824,0.2823941379259355,0.009104904259831459,0.3541551978780326,0.20719350128685876
25738,0.17034284270742905,0.030903203613243835,0.07521595002346426,0.23524798285976123,0.20057267453087912,0.0050521562426595334,0.22429496630366597,0.058370223718896996
25739,0.08382193186959863,0.0769859318254722,0.030155606090926934,0.4414107835990456,0.016809957647669682,0.17914859480438816,0.007023453024987303,0.16464374113791147
25742,0.08470455690617373,0.17167129601207287,0.07477974676308885,0.22880703025976556,0.023837836674372004,0.28649784359828334,0.06920869315108191,0.06049299663516172
25743,0.009884403259217911,0.02590416595797662,0.0455143026258209,0.3637892467844045,0.15333148190349588,0.08150027779707902,0.08209457325016589,0.23798154842183927
25744,0.13264925879076894,0.043062151040766605,0.039409487182913594,0.23664226915357722,0.22635421613512274,0.19836108909286598,0.012899647305511741,0.11062188129847317
25745,0.21742512368427513,0.19012953632431728,0.036330325973427446,0.018454290519768546,0.05141802055318734,0.1297534368366008,0.1274262336376757,0.22906303247074777
25746,0.12497496102853856,0.04562691387852558,0.12200828208468628,0.010632946898404105,0.2825889170860657,0.3192121874892293,0.015993828445804215,0.07896196308874626
25747,0.09119079179502843,0.08965161633711283,0.01821195669987541,0.026850765145613353,0.08901777262184596,0.2995680747006526,0.33124339284967064,0.05426562985020078
25748,0.01595183306940029,0.15624523810588387,0.14534852933934206,0.06647908993806784,0.25225124843084445,0.19645365342786592,0.048887727017407845,0.11838268067118773
25754,0.0062414071758631895,0.03466755364259155,0.14711087405621026,0.1173170397180493,0.10962177313011545,0.16161134166495528,0.2462192883008042,0.17721072231141077
25755,0.4013825278158042,0.045931580542099115,0.10808941188962118,0.20804531689603678,0.03455601276418552,0.17081322148591926,0.0040724687388400405,0.027109459867493912
25756,0.05417489921235863,0.11210085291088667,0.277700677443108,0.011656941370349005,0.013983638293857847,0.01825262019127727,0.4411544890939697,0.07097588148419287
25757,0.1546228389910499,0.29099706811659853,0.05249653547215771,0.11968813561118019,0.17849632370248003,0.07967504044662477,0.022789749050004526,0.10123430860990434
25758,0.0673388568940615,0.21558188556893942,0.3885839910805565,0.025826209985899018,0.25954852062337175,0.013166955469397723,0.012727565684530484,0.017226014693243585
25759,0.36109872861632364,0.009334795930425743,0.21027817630421697,0.00577706782886489,0.03403109990877551,0.16653178584612394,0.09777059970790847,0.11517774585736085
25760,0.025377998681711755,0.09539956220663437,0.12817756814339654,0.5091623122565402,0.012251213343230316,0.06803772107293271,0.14054348974483566,0.02105013455071847
25761,0.2050353013955396,0.042894653559349516,0.06109522841393633,0.34314410924048144,0.06625887157319799,0.0851806940099139,0.13884946754335048,0.057541674264230736
25762,0.06978750797581301,0.034678749382570095,0.136556326345192,0.02478623851056283,0.13402219006931226,0.24947459739365063,0.11801881072191012,0.23267557960098906
25763,0.07264806756153608,0.0028036456170099644,0.2260572794574317,0.12676322563895193,0.20098705654170468,0.03792766653302726,0.22757702564507454,0.10523603300526385
25764,0.08874161547380444,0.08742304052016203,0.109998355356423,0.18842787630446123,0.09124318850261703,0.24857792768393017,0.12956010556112119,0.05602789059748092
25765,0.2079179903187368,0.035491628585538004,0.07911207811118492,0.012456782221428209,0.04704219026489609,0.28107007006010787,0.05617337912359721,0.2807358813145109
25775,0.09030654980426467,0.08367805298581377,0.19979543164094915,0.1256330484781848,0.1700526124113093,0.052742261523144984,0.02611946308177182,0.2516725800745615
25776,0.13293890822565113,0.15064361620757205,0.03635537396640742,0.15784814264689295,0.042072132957911124,0.06796329819222935,0.11503942372154408,0.2971391040817919
25777,0.03737199603212027,0.06388166523974059,0.39092232715711994,0.041335144706677096,0.036932094809746796,0.09295423942009395,0.263867659279832,0.07273487335466933
25778,0.02669745300601445,0.23241505416449604,0.10226076077149981,0.07636192178883705,0.07560086134602795,0.2775999908257273,0.13590026207315564,0.07316369602424178
25779,0.1141298130305568,0.16466962474253777,0.23593500499299114,0.02543270326203717,0.28014710916914176,0.016212582080420423,0.10568955925882662,0.05778360346348832
25780,0.31821600287603513,0.14840536443357244,0.13933180730210482,0.17694973518062984,0.07437428108252764,0.0057008084772451895,0.09221942690056606,0.044802573747318886
25781,0.023968665431152503,0.016118616161897692,0.07576781865053805,0.22067140773988558,0.3223691858527089,0.2093477759787109,0.000344344983195799,0.13141218520191056
25782,0.05753516959962035,0.028384434447127238,0.5522005401159137,0.034000908395831475,0.16609450670933368,0.013156038495043876,0.13175740994527718,0.016870992291852516
25783,0.4838569490665734,0.14146353929374356,0.05395740585598119,0.11756389785992083,0.13342675306976448,0.05077716122786635,0.007862746539292531,0.011091547086857667
25784,0.016007525064449024,0.12820438435399306,0.163761204737217,0.17569195038337948,0.10104026685048006,0.08958421013669327,0.1773500301711186,0.1483604283026695
25785,0.2339375159834537,0.0028594016488079355,0.0453895047939602,0.2282085052609486,0.02332573569541263,0.3616177569049286,0.002902935499460746,0.1017586442130276
25786,0.03518659277804381,0.09957353115604173,0.27926156517512646,0.29331827695346635,0.021884495196603293,0.16242036977540908,0.036221088847588234,0.07213408011772104
25787,0.02954644515387317,0.2663295359053448,0.12323865684766522,0.06950380642081944,0.31916487919073544,0.052020180914173375,0.07534912748635747,0.06484736808103109
25788,0.13394982482923623,0.04728804383028784,0.013382463745598039,0.09392108434581103,0.114229668483803,0.4784352860457344,0.054238785104984366,0.06455484361454511
25789,0.035582557986927665,0.061251403555927286,0.09017257981926285,0.06958546824709,0.2918014892963319,0.3069624824349946,0.11628091995306089,0.028363098706404855
25790,0.35941370012272034,0.23039347915059205,0.1367728259267259,0.0999961659107762,0.064949557508866,0.020217227764691148,0.07315611968541813,0.01510092393021023
25791,0.14583340961590718,0.12097415036271686,0.11803939000123775,0.05369043745846558,0.025830991199874864,0.2051458916717095,0.17147926342833864,0.15900646626174963
25792,0.17747214986528914,0.013394448489826849,0.13681916191685506,0.12117951920745429,0.005856816954786459,0.03431054190240346,0.06881876732261372,0.44214859434077103
25793,0.21239062065295766,0.18286278105340503,0.2303176585895521,0.06271725703839282,0.22465261044067797,0.039882714037695166,0.011747268227650043,0.0354290899596692
25794,0.053496367878626994,0.005252683918942402,0.001746209583670666,0.48336225163580604,0.14645416471509654,0.1738308161947446,0.11335165330451735,0.022505852768595402
25795,0.09401865484216487,0.018410981508250157,0.2183333883147257,0.24620887173338157,0.1498020571443015,0.18059521350346563,0.001586487588857488,0.09104434536485306
25796,0.40605547704756395,0.16431575794970943,0.025328376358437765,0.03393777631827666,0.009544313621355438,0.3329640994217683,0.0009042551993899695,0.02694994408349849
25797,0.110877967737248,0.18964108749295194,0.11473913986183248,0.04031465760059738,0.13676187826535235,0.12359031696793599,0.26701008010003024,0.0170648719740516
25798,0.05466918851424318,0.051697527078453764,0.1789979286258515,0.30268548878343426,0.1920209141766005,0.12446897420708003,0.03860595029277836,0.05685402832155839
25799,0.15659701354200273,0.05955934458325973,0.22983375540029272,0.297101049681466,0.2200838100431377,0.034270297353561685,0.0012979262912696798,0.0012568031050097517
25800,0.12421053219990186,0.05411700007914211,0.06962805934726046,0.10806519871359743,0.0008005205051115905,0.493505928147981,0.04647720228046259,0.10319555872654296
25801,0.1296674268925897,0.03470602209623297,0.009421229262098652,0.3918937669471838,0.17981225425103475,0.13657989908496881,0.10566025445036653,0.012259147015524774
25812,0.3763876652012479,0.045669152757159326,0.07793517326175892,0.0385502533900236,0.1276978346729265,0.118596871258706,0.17421734006775402,0.040945709390423746
25813,0.052550810908884804,0.10451668423759919,0.13178676304448056,0.16285812245457487,0.09892440610247999,0.061980253667623275,0.03879657978851758,0.34858637979583973
25820,0.058203261619241276,0.07112113964550815,0.04312945149554781,0.14490293825140965,0.03586680128498054,0.40436431047042176,0.047591862974501464,0.19482023425838935
25821,0.005241089695392387,0.178393518633004,0.27308708185535224,0.15029176841421799,0.18328859956098187,0.03351787803261064,0.14992388102395515,0.026256182784485715
25822,0.39943121130157233,0.21192290620564302,0.004977099988750289,0.11366716236400343,0.1992149368156917,0.012284105230027542,0.0037559754019821368,0.05474660269232956
25823,0.024499115934506932,0.03722470458892835,0.4047329277131354,0.2555197273415689,0.14860731766948276,0.012045043033390601,0.06350262347721003,0.05386854024177701
25860,0.10076933320713688,0.02538423704033399,0.02113435703914235,0.08216645895575547,0.04842610636018296,0.46341271012615004,0.23753281095151324,0.021173986319785065
25861,0.004027448611615303,0.12244476494994028,0.1374493913521787,0.3105313739782075,0.12393049542933066,0.19196430566508715,0.09901916284830714,0.010633057165333248
25862,0.06461964182397262,0.2365621186219532,0.030786458667702243,0.029730800246961286,0.09426938504207216,0.3169648046612086,0.017051690684179333,0.21001510025195058
25863,0.05926816554686454,0.12848356056212884,0.04103538668880646,0.011723114297485626,0.27701852230353663,0.1595776377404894,0.290366936515867,0.03252667634482154
25864,0.03706136116538272,0.3541421941544872,0.21632445047210813,0.010211080885118129,0.009991043628300389,0.2723817130770929,0.02319549594412984,0.07669266067338065
25869,0.023898101833424557,0.008257709684760361,0.2390266670758472,0.024823186655323015,0.23509790171513723,0.2478199777493285,0.13560590791973992,0.08547054736643922
25870,0.1832025791305587,0.347555903815024,0.08421938630808112,0.006839417845076579,0.10550637230036819,0.08882899973206393,0.06817285600971013,0.11567448485911735
25871,0.24817075014023304,0.12384182550893197,0.148727309936453,0.02526670871034775,0.14241697505063355,0.015966065390791484,0.1610987696746734,0.1345115955879358
25882,0.28833196866237365,0.038371483216788405,0.054903101501690976,0.21023048171946068,0.22221854673058583,0.07866917349337876,0.09334662877703537,0.013928615898686325
25883,0.12264889087955422,0.28593081115925123,0.023253539904486975,0.13114967909012243,0.01495268672757577,0.3017725196561465,0.09584649207397478,0.024445380508888115
25884,0.12545465114894838,0.2977068116840046,0.0032936093078174133,0.04682921751693381,0.06264559233475253,0.08342681164875676,0.07119101650158388,0.30945228985720263
25885,0.11080812348146774,0.23112150126939346,0.18863079484380885,0.14751673418749844,0.12541017745417304,0.07724623207388315,0.0896531697031373,0.02961326698663802
25886,0.3458814483601944,0.052294167764997734,0.28029937642927405,0.10784174234880961,0.04625594160652535,0.009895518840868589,0.07449501395515001,0.08303679069418024
25887,0.051421589587882344,0.204887764660602,0.021655862535053805,0.045022872280657156,0.14638292419480703,0.22186509325047798,0.26567781143155256,0.043086082058967135
25888,0.03172520516494293,0.25140332568082513,0.003978731480141606,0.16051471886186186,0.130798032315261,0.19359971354086292,0.08975960365702429,0.13822066929908028
25889,0.21702264070129385,0.42492742233807657,0.04211147580473629,0.04694363286742931,0.03611395345856727,0.04207826907630163,0.10158670215000687,0.08921590360358822
25890,0.12601644960760383,0.32377814282799455,0.09955612607829378,0.0013001495300638544,0.13460661917081762,0.2337734240639071,0.0802518364985898,0.0007172522227294476
25891,0.11691789099804206,0.025573580263349105,0.022675117819525803,0.14138764580934438,0.016761300640056098,0.015972509449034056,0.22071229955047444,0.43999965547017406
25892,0.021892401426420127,0.0031623284338994084,0.1851305243920861,0.002379638150118435,0.17819743189387582,0.22017119170552046,0.29919461619427123,0.0898718678038084
25893,0.15775140840280744,0.11266906293821932,0.029971172736224516,0.003772824038554612,0.41279525977152787,0.2562227749208137,0.025908528831561473,0.0009089683602910847
25894,0.2167288380858735,0.12697273289803845,0.07301321808086114,0.03309078171165103,0.18495874230418374,0.13458139207799757,0.21520150995296017,0.015452784888434379
25895,0.1351719287183062,0.009947564737090908,0.2160023553059034,0.05090875680475049,0.13419730601832858,0.01568834218140147,0.05926768853251663,0.37881605770170235
25904,0.0871311094856323,0.3593439944754796,0.04912610301079856,0.2968776551586578,0.10480161612954153,0.006256535162788013,0.02047107020252137,0.0759919163745808
25905,0.05086073851800044,0.05306497709715419,0.013300563454458847,0.4419814265797489,0.1410852801940119,0.011142361452416094,0.08601390586113333,0.20255074684307628
25906,0.23065499159985892,0.00411087325585846,0.1254705448314659,0.35039656803386066,0.04086789440300809,0.03155499395107897,0.14139090191681536,0.07555323200805364
25907,0.1703353008047227,0.22667358175752828,0.16471418647227254,0.24854301752754637,0.02135391468348269,0.020962006691979673,0.08926716212740526,0.05815082993506249
25908,0.04952202738435163,0.3600767813147079,0.06339248629927374,0.03311510632210579,0.038610214217592476,0.10289145247863263,0.029599544932612187,0.32279238705072366
25911,0.04810922877058765,0.05496757565003818,0.12394650211207126,0.22700636307937605,0.1118237072382523,0.2325749690947745,0.12045825990868375,0.08111339414621632
25912,0.06302124925515395,0.011613232428892672,0.15512524482264745,0.027724727792891368,0.36881999599898196,0.08197631129145211,0.16560613131756308,0.1261131070924174
25913,0.2551085852696119,0.03873301081524061,0.08656930793255324,0.37104443840744106,0.05027590255717185,0.16886609359256166,0.02481801930249128,0.004584642122928417
25914,0.06950365907088552,0.3794218873474552,0.008532868174503161,0.12048371786557988,0.007024985639888737,0.09285065119297409,0.25221964474376324,0.0699625859649502
25915,0.07405810984881545,0.08099134186725898,0.31429566606309656,0.20276061785933852,0.006632748607250494,0.1748776744460805,0.07990703141463285,0.06647680989352667
25926,0.055163089515649744,0.12772354017309573,0.06777436752757382,0.19965615030869233,0.1059214028509684,0.03513788485587621,0.3788862103602748,0.029737354407868954
25927,0.02201472839321661,0.233781660555188,0.10718788465614781,0.2253230328425937,0.16934040526914906,0.02051611701944278,0.15604021139463264,0.06579595986962938
25928,0.04259257652951132,0.20721185626195315,0.3547655774230162,0.024221238858040728,0.16972015476594215,0.11220237946811551,0.015345556672390126,0.07394066002103084
25929,0.03401440520389698,0.10382549795870255,0.1678984199865694,0.042343613941940306,0.039662828719403076,0.28050413314046574,0.0341752909357399,0.29757581011328205
25930,0.00943027690613063,0.02656698165912008,0.1429151037758425,0.08678513306198887,0.09117166775619567,0.12421972113825641,0.3630024816684445,0.15590863403402133
25935,0.02532638318389946,0.2577054925740928,0.03926750956716407,0.04494524003625322,0.09619835544033528,0.36739922536827285,0.10520485181927453,0.06395294201070778
25936,0.37810358711093495,0.07557993061505652,0.24428415393887426,0.060566934497699565,0.1252988471532046,0.02152270280960733,0.030527321035914934,0.06411652283870783
25937,0.10880703622235088,0.09821239339635113,0.06003565442159142,0.026633415625128443,0.07739709409696582,0.372327775239934,0.205007176241091,0.05157945475658732
25938,0.05182639864873062,0.2520355184968228,0.007089617154272254,0.03279431697213453,0.37796931822277535,0.0928998639747799,0.17519817335643495,0.01018679317404958
25939,0.13613423987353712,0.215064776465136,0.08257357650166308,0.03660803296306081,0.010159783823702417,0.13161735918688666,0.3176630390424635,0.0701791921435504
25940,0.284078011909072,0.10533773429886395,0.11431716957863225,0.15602463210136863,0.07836135009034118,0.1810623279941832,0.00203131629094222,0.07878745773659657
25941,0.22299475109648148,0.0630722890626757,0.10304421840927913,0.16986247910119323,0.06441849256102317,0.13185626323511979,0.042108115289367976,0.20264339124485953
25942,0.04217964630857041,0.33953911931792324,0.01454201335965799,0.04893822664451841,0.025750920763061735,0.3342750752613056,0.08010847488740236,0.11466652345756023
25943,0.29543118372109267,0.14079615054299344,0.03893590698093874,0.00675051655894221,0.010447426664674131,0.1841325533085918,0.13055822992622246,0.19294803229654456
25944,0.4347696340652071,0.03484223102114192,0.07179441518824736,0.09609143591220926,0.017303342382449682,0.05567370666748095,0.2701145592729455,0.019410675490318274
25945,0.3086794306680465,0.028321704369755674,0.1288120831202232,0.058556736262749265,0.05107144413054532,0.0018064357877964898,0.22073264111294488,0.2020195245479387
25946,0.288093300679219,0.06437214689470727,0.06643173575824057,0.00883639056322183,0.05654017297772351,0.17629751340906696,0.09372302844461589,0.24570571127320495
25947,0.15647209579284727,0.018011260703230003,0.07095711697275275,0.02769584426863625,0.08663735420044505,0.31616780370861886,0.14102691261632672,0.1830316117371431
25948,0.09584901722967343,0.013595528200452622,0.052922702748567474,0.0010911622682512334,0.13303794915918998,0.15476798529433933,0.19046387974886858,0.35827177535065735
25949,0.12813215240222886,0.20225873693824503,0.028519579018508878,0.03878002195510333,0.17123120164458805,0.18621267565288568,0.12625342210492085,0.11861221028351931
25950,0.12101600647325195,0.04091933705717421,0.02737868627258433,0.1642758727967084,0.2764084541701316,0.13270713444796223,0.20690936388794834,0.030385144894238936
25951,0.047250570744638454,0.035192735641041195,0.04183101835568259,0.013532578594083744,0.1559787315892921,0.14340567585809316,0.4081859459178768,0.15462274329929193
25952,0.012666535229132303,0.02858767430338205,0.289859941855103,0.0701674723693686,0.002013488204911429,0.3099655607447056,0.24867896387970978,0.03806036341368724
25960,0.3342849949373471,0.07057393033701231,0.05887361678361713,0.0033159573434684564,0.0034809585606441207,0.0756721870732403,0.3244908747923989,0.12930748017227167
25961,0.13630963744665014,0.2219865324464565,0.04029835617978483,0.03387125880854036,0.07212090043776465,0.030422634726845144,0.31253754977000336,0.152453130183955
25969,0.276935666160919,0.04265267913185267,0.06308274983627893,0.058769913318893474,0.3270517432746476,0.08449950544640328,0.01559351789581287,0.13141422493519217
25970,0.0601728148132763,0.02423929115313994,0.29971568634038437,0.12167452788984445,0.09058604511750223,0.17602093908837868,0.20751111481882178,0.02007958077865224
25971,0.09154073488098169,0.05470348833912708,0.3463827586831836,0.017139826099398903,0.018590192871812516,0.08784823735338287,0.05708881682697564,0.3267059449451377
25972,0.025396682518835756,0.22748592233506792,0.07620935201735002,0.21515305918114191,0.07040296801426849,0.12544418989778772,0.16883674813965543,0.09107107789589275
25973,0.1009477861566892,0.24090062014931468,0.11997403743523294,0.19917142101799545,0.12304647595137552,0.04206698488472438,0.13386462719967107,0.04002804720499675
25974,0.029252924756421606,0.014559344223712967,0.30833992231872676,0.006313664864584623,0.30988946773374315,0.0954888626533692,0.22249454916592792,0.013661264283513774
25975,0.04802048038409157,0.059873149877736176,0.053398008082196746,0.39286947686879337,0.027145136734647468,0.1956775684598604,0.04612081854587957,0.1768953610467947
25976,0.20644947807400438,0.12132890920862238,0.22803730327217953,0.03014229616510089,0.08311827075424494,0.06494677894407797,0.11712023570320951,0.1488567278785604
25977,0.008896440322440191,0.08330037315312822,0.08055317219662828,0.12662850361828748,0.5328860620727826,0.06354336088979418,0.0671090539399889,0.037083033806950216
25978,0.20676264230980124,0.30271744803478795,0.021191823103620666,0.015350664182534057,0.31022680943187997,0.08180494798692328,0.026464318999318448,0.03548134595113439
25979,0.011291369766832537,0.07287042468964389,0.21166122338459337,0.11187838286447793,0.36739683114935606,0.06760328085176082,0.01810981470893669,0.1391886725843987
26021,0.009812685553226341,0.3489010437238371,0.4217092724500153,0.10899181529047874,0.002853599322356737,0.015950559555910848,0.06983792783870935,0.021943096265465534
26022,0.03763656347843858,0.005697033358119441,0.06068154749365151,0.055976001992279034,0.3417630007711213,0.13071119673950704,0.1879824003180225,0.1795522558488606
26023,0.10837546790162289,0.31341537105310235,0.03262875162625267,0.03389221641560081,0.02607217521359273,0.3018331849706971,0.10978965059435586,0.07399318222477558
26024,0.3265777939068857,0.001773518192691892,0.39622075543356616,0.015417090785732834,0.07472145565423816,0.008682955234695311,0.06247058829649077,0.11413584249569919
26025,0.028345611508556634,0.05957535004596137,0.043006231841009046,0.11109794584113908,0.03212311111352639,0.3955937450455256,0.06802896882005038,0.2622290357842315
26026,0.07252797482719342,0.033918087507374794,0.05738219657595778,0.4722614130963506,0.012424504800472413,0.10174426124056912,0.1965141751235171,0.05322738682856476
26027,0.35911413949439674,0.09783931514961774,0.10872936925902565,0.10077283016728644,0.0018175512665047355,0.09767921364406962,0.12598624368515432,0.10806133733394474
26028,0.0360553072518115,0.12250528414826445,0.02320759616674173,0.19512733247820813,0.04956899924958147,0.2823121028257791,0.09571758884236992,0.1955057890372437
26029,0.06364905242839236,0.03029584444602318,0.23218151672159848,0.15508635974382912,0.08675654428421997,0.2545557192810548,0.11159800383135043,0.06587695926353165
26030,0.194576526026774,0.08750808076780725,0.488810380754906,0.01888441620157033,0.07378110747309274,0.052125187343457724,0.019978972370674697,0.06433532906171724
26082,0.09420950657095806,0.3037189741157822,0.027416335203570785,0.0033897697777411917,0.056199041951244366,0.4063301819844807,0.06122560633997809,0.04751058405624464
26083,0.026417002511115895,0.013181238037605958,0.26299467221867767,0.02145233740198671,0.0374334784432786,0.10955684622352002,0.3596184914804996,0.16934593368331552
26084,0.060167069041560994,0.054930036846680075,0.04905799218001927,0.4707413827006076,0.17138448332062517,0.001769394955732806,0.15835119080219306,0.033598450152581005
26085,0.17077775538914342,0.0553429121617276,0.2963491370816145,0.01016811633167769,0.02832592730434491,0.19581603450789642,0.02394870579699593,0.21927141142659956
26086,0.017931254383573125,0.13294106941374695,0.21058164372816812,0.28384550924386276,0.06362605376779618,0.05878560679825673,0.18231869163793446,0.04997017102666168
26087,0.13887743193039292,0.19172410746357227,0.06753630219240969,0.006242177063064069,0.03874211685668949,0.36137829067553684,0.1388750349646274,0.05662453885370733
26094,0.050693607797995255,0.1130750400833177,0.280502347128744,0.23731775686729129,0.1030655067823385,0.10056418214067486,0.072492115986308,0.04228944321333039
26095,0.09445297749180048,0.16267482417050827,0.2681712000408588,0.07220963378225087,0.08150696378988864,0.08606979185211039,0.016291633676100425,0.2186229751964821
26096,0.2193788982701511,0.05011795700824384,0.1158804159422473,0.03398341315796438,0.11572206870214008,0.2879717404108737,0.17231283416507692,0.004632672343302668
26097,0.06453737726751463,0.034104106108425625,0.18734370036436376,0.113063062898631,0.07838303780762224,0.35597946540941694,0.07315123914450172,0.09343801099952409
26098,0.1498148426419993,0.12902620104574491,0.02675171499001283,0.15425965295049193,0.1789558261313473,0.10020505813470026,0.22515367890961224,0.03583302519609122
26099,0.06730443000771791,0.15268572551050175,0.06414918419885485,0.3767270998117427,0.22841598603244406,0.07383139457691845,0.02509614674237437,0.01179003311944593
26100,0.35339927742242705,0.12435237243182196,0.012153753888927699,0.2515409345780858,0.09618592116188251,0.008651004478096858,0.11268666213390321,0.04103007390485491
26139,0.18286580593774893,0.02352897110000962,0.034469403566763646,0.0026939149550683217,0.38497925800637234,0.21752313602664697,0.02051268348893187,0.1334268269184583
26140,0.03793649874803928,0.008393944771090012,0.1348742274407736,0.04589846666967723,0.07282137272162281,0.3159614123653903,0.10189379609041649,0.28222028119299025
26141,0.16922119056337925,0.005869189566520272,0.20126585465322555,0.05684507353242463,0.14509739997349003,0.2754890298170112,0.07112786943547933,0.07508439245846976
26142,0.04579321961020222,0.2718401390107228,0.25188173391279234,0.07562758429977667,0.2861788698999872,0.021773031976970558,0.021598903222826427,0.025306518066721795
26143,0.09681706954417146,0.14061900139386174,0.0731897705053568,0.10882427259791971,0.15037100065069453,0.04584625562969713,0.15142200465622246,0.23291062502207616
26144,0.12827594946094478,0.15611308019662795,0.11327637720794947,0.1382409097015943,0.05071789078423794,0.1427445308530867,0.13898262969910546,0.1316486320964534
26145,0.0813215288809388,0.2814264101657371,0.25957129366078746,0.01733154251252611,0.06293955233847848,0.15963002488668754,0.12080327222881726,0.01697637532602725
26146,0.25846932998952976,0.07621754470158237,0.1536426243688659,0.1463936455662792,0.08950037912344433,0.06219989007701798,0.102318502074348,0.11125808409893245
26147,0.1072752049638831,0.4143788189860742,0.30202703442696954,0.050900147657447214,0.00572265560827856,0.013153039734715266,0.09223107195905733,0.014312026663574784
26150,0.08516278317313408,0.08364742256531721,0.11408461025750694,0.2756183415316332,0.28376337587777267,0.02553715200200557,0.04254284474268022,0.08964346984995009
26151,0.21332211889532948,0.056423586604876674,0.045087286308033825,0.11255199674125171,0.00022588309528615014,0.2977244287095646,0.010298069836380486,0.26436662980927705
26173,0.12982755191136208,0.26832938449404853,0.22709308301915698,0.03743964560636748,0.06875737317094932,0.0794631339264269,0.17885596109548307,0.010233866776205636
26174,0.007924382332357038,0.02206926773408846,0.1042721406990833,0.10825297163846548,0.2495473816648427,0.3300513172053746,0.02250043682015357,0.15538210190563484
26175,0.17038008638053181,0.03458263537153128,0.06820265642487766,0.09926767882061915,0.10152174384727553,0.3400880684374591,0.13785226186545962,0.04810486885224585
26176,0.03315677680004969,0.0434122957212959,0.10509428065638682,0.030011408028744357,0.24422005592138762,0.5269747805601903,0.004636826910062508,0.012493575401882784
26177,0.010058889329336074,0.2554844608365586,0.031116007278143898,0.24398321144948176,0.19432544842023802,0.13506439262047443,0.02046903958699242,0.10949855047877477
26178,0.027692100360289462,0.20333674383597367,0.0011992359477345227,0.016092000743990753,0.03694219746070959,0.4713391912484237,0.10312115015473944,0.14027738024813885
26179,0.07501835303345161,0.12121025491490733,0.16708454119481786,0.017299996271481932,0.015395572319927497,0.44144762031722207,0.0063512437558989054,0.1561924181922928
26180,0.005291654359100506,0.20974252922950265,0.14661970308837524,0.0052724172316489515,0.2201488464311756,0.0502412914257252,0.16630298960647372,0.19638056862799813
26210,0.03555230277248633,0.3239422899678003,0.13559382204746973,0.06715398933259287,0.06726036234435573,0.1583347802580839,0.02359863674943352,0.18856381652777765
26211,0.32554406854842843,0.08712890962005959,0.16378066837023064,0.014026890708118023,0.10339209711406327,0.009982897703015636,0.05406973885410249,0.2420747290819819
26212,0.1273994399080317,0.0018499735501946724,0.23468561823617606,0.035998457356626434,0.07645575697314233,0.1722944284540735,0.2703483552070963,0.08096797031465897
26213,0.15067530975012144,0.03578916463563164,0.20507387546658706,0.07982417143490661,0.06353484450532465,0.09452052022510593,0.1920012547538804,0.17858085922844225
26214,0.09731786082356275,0.1274894748479235,0.14950945836536655,0.4068899425510967,0.022592053470739448,0.04504088430071462,0.029417632879163214,0.12174269276143324
26215,0.21516682148109634,0.05290540796895471,0.275856127216183,0.03419270430934629,0.02035733770075343,0.05824617984044911,0.32370876780919966,0.019566653674017442
26216,0.09668962661149227,0.18471318409478898,0.011553207193694903,0.04247593821967888,0.0750988982995261,0.23314484052065032,0.27017973785374416,0.08614456720642438
